probe	GSM65752	GSM65753	GSM65754	GSM65755	GSM65756	GSM65757	GSM65758	GSM65760	GSM65761	GSM65762	GSM65763	GSM65764	GSM65765	GSM65766	GSM65767	GSM65768	GSM65769	GSM65770	GSM65771	GSM65772	GSM65773	GSM65774	GSM65775	GSM65776	GSM65779	GSM65780	GSM65781	GSM65782	GSM65783	GSM65784	GSM65785	GSM65786	GSM65787	GSM65788	GSM65789	GSM65790	GSM65791	GSM65792	GSM65793	GSM65794	GSM65795	GSM65796	GSM65797	GSM65798	GSM65799	GSM65800	GSM65801	GSM65802	GSM65803	GSM65804	GSM65805	GSM65806	GSM65807	GSM65808	GSM65810	GSM65811	GSM65812	GSM65813	GSM65814	GSM65815	GSM65816	GSM65817	GSM65818	GSM65819	GSM65820	GSM65821	GSM65822	GSM65823	GSM65824	GSM65825	GSM65826	GSM65827	GSM65828	GSM65829	GSM65830	GSM65831	GSM65832	GSM65833	GSM65834	GSM65835	GSM65836	GSM65837	GSM65838	GSM65839	GSM65840	GSM65841	GSM65842	GSM65843	GSM65844	GSM65845	GSM65846	GSM65847	GSM65848	GSM65849	GSM65850	GSM65851	GSM65852	GSM65853	GSM65854	GSM65855	GSM65856	GSM65857	GSM65858	GSM65859	GSM65860	GSM65861	GSM65862	GSM65863	GSM65864	GSM65865	GSM65866	GSM65867	GSM65868	GSM65869	GSM65870	GSM65871	GSM65872	GSM65873	GSM65874	GSM65875	GSM65876	GSM65877	GSM65878	GSM65879	GSM65880
219229_at	8.456065429	5.332516868	8.2494986	4.623562632	4.192741207	6.807097845	5.880086669	4.183652451	4.952638862	5.0814961	6.441200208	5.93941398	4.477747907	7.491793873	3.861220489	3.677888616	6.312458398	6.115514517	6.682955962	6.715208912	6.622909647	8.0706887	5.661078628	5.629932422	6.152148424	6.221441041	7.460474961	7.427042053	7.008061695	8.052934062	4.693494067	7.783106248	5.266470977	7.478086009	6.501037356	6.305861355	4.756133917	6.701647886	6.644741676	5.424814585	5.924708237	5.722089851	5.32486385	5.421631209	4.631573097	4.32459874	3.669859809	9.144748705	6.004149655	5.812291459	6.665600053	5.011238403	6.728551154	5.529745267	5.727940392	6.380079042	6.112699315	4.915539551	4.966537385	6.25186297	3.246817216	5.168023121	5.294835354	4.648371834	3.498792921	2.994963181	3.552951941	4.146619631	4.625232447	3.10692087	3.625650963	4.440950654	2.526640968	3.512553571	3.108563111	3.289580021	3.997657586	3.904283416	3.626037956	5.568814847	4.349168501	4.302601961	3.279658741	3.675567395	5.992212441	6.021388757	3.450590323	3.159936289	6.144057022	3.406983829	3.650276598	3.665298233	4.380296464	4.433716589	3.732454401	3.913331654	5.244956274	4.427760997	3.651646145	3.95751128	4.008284991	3.118482927	4.648034111	3.713878944	3.074355235	3.247014906	3.057834488	3.684922525	4.599582301	5.738376108	3.708351755	3.635214884	4.636400442	3.064888878	4.620512158	3.37306808	3.928825235	3.82678554	5.244313799	5.254562381	5.200845197	3.918396607	3.631272989	4.65852855	3.801625687
219249_s_at	9.13431509	6.918886115	6.86955113	4.668325372	5.220372936	9.103083217	8.667411692	4.316366898	6.133788902	7.726406813	7.363037853	7.948681433	6.530510011	8.304384675	7.909877765	5.711671007	5.623697277	5.932129283	7.401779205	6.075051333	8.605170327	7.25656905	6.069282852	8.451044869	7.001502928	6.326919046	6.775486228	5.974054391	7.441680429	6.427439353	6.801841619	6.529161837	7.115801269	6.162564026	6.576957287	7.035881232	7.277490526	5.919097137	5.862440589	4.758505299	6.825242303	6.666467157	7.050442175	6.405143143	7.080866226	7.763760625	6.659501676	4.665702192	6.920849665	5.682753188	6.043652663	6.032502518	7.198360973	7.078265892	6.008264173	7.685585356	7.333660592	4.678553608	6.974105071	5.023985347	5.646395334	6.349192009	7.351341073	4.201442841	3.541819006	5.879485697	5.964192232	5.938108251	6.036952777	4.935420312	3.388084395	5.088874402	6.070044913	4.72617942	5.078611736	5.953964276	6.244016891	6.020530731	5.89536488	3.429971732	6.599263739	3.981159352	6.702776257	4.678723061	6.398375089	6.743307293	4.512374827	4.687325397	7.860582934	4.67667447	4.71768177	4.744161075	4.160262533	4.706697409	3.714829639	3.624919153	3.451066169	5.983203527	4.25177924	3.379394109	5.500975619	5.951092889	5.868147144	5.949304464	5.897986742	5.468895067	3.469407973	6.278430569	3.399686643	4.519343238	3.52518156	4.646680398	5.930700767	4.733269821	4.338224322	4.672702497	3.440694672	4.298324992	4.693692469	3.451750331	4.658364197	3.942476686	4.396498773	4.709285419	6.338919843
219507_at	6.111859428	3.641848884	5.069480689	6.138310126	5.023810092	3.993356634	5.931461901	2.966194686	7.124917739	4.757489814	3.81997645	2.620421549	6.195354523	5.977593211	3.632191738	3.793948138	5.079399038	2.774146477	6.566148275	4.551666397	3.37490746	4.727546273	4.518895703	2.562014805	4.030668568	2.804308006	1.786718398	4.725467337	4.333561657	6.077224567	5.403929573	3.849164961	4.284064354	6.795716528	4.580512582	2.84087987	2.943800754	5.970628785	7.63218024	5.275898642	5.987406674	6.65077814	6.996166374	6.17763333	6.337515653	5.743152848	6.448365886	6.297549523	8.027011976	8.99946195	8.221435781	6.294505169	2.91327904	4.300959029	5.639805641	6.952426539	2.71393416	6.846752958	5.313961277	6.225625225	6.095509905	2.861274185	3.431640691	5.255230481	1.819707744	3.116338899	1.826716611	2.561627779	2.647534116	1.747851168	1.719890753	2.313711269	2.860176994	1.758174918	3.054491795	1.677753746	2.685286407	1.880856358	5.684550608	2.222608801	1.882579225	2.460059624	2.130082514	3.098564416	3.669509832	4.021857506	3.669207152	3.895938871	3.040438572	3.223301574	1.98119757	2.58209615	4.191594249	1.804681613	2.827399779	3.68956192	6.243331986	1.739609597	2.349956719	1.729614648	2.608721776	3.664774961	3.654100889	4.065185631	1.987261012	2.713193684	2.219923741	3.438103456	2.012321271	1.72466528	5.22249792	2.49022042	1.740065307	2.959663546	3.93041841	2.455855929	1.988525213	2.306382152	1.841050834	1.742418042	2.835356332	2.436940778	4.925886571	1.788829199	2.611961718
219679_s_at	4.455955391	3.677918238	4.310438971	4.596031763	3.744572908	4.372551818	5.110805176	4.857633229	3.72592945	4.973156205	4.319407213	5.093560514	3.743977675	4.295995424	3.771009357	7.005809237	5.349945314	5.996216856	4.504782401	5.736310355	5.123109693	6.399785357	6.957598199	5.765342953	4.901092748	3.791713421	4.447500255	5.209115457	3.713304884	5.480712456	5.581790141	6.303722938	6.566521075	4.989823883	4.57704316	4.822931359	3.963103831	6.870964784	5.308012122	4.70799079	7.639775246	4.41625129	6.294922636	6.488588329	5.703961759	5.638817492	7.442328163	4.476467632	4.809151729	4.628537482	6.699183667	4.803303571	4.57091096	4.440300004	4.313112804	5.091056911	5.68155486	4.872290085	6.12827787	4.358660353	6.296332885	6.528601446	6.061511612	4.815481796	8.271143286	6.812364848	7.98498291	7.429492112	7.420183577	8.546105788	6.660653011	7.038246498	6.539360069	7.737704259	7.854001969	4.254267872	7.18458599	6.589938341	7.975131149	7.180116515	7.758304372	6.017417355	7.238957947	7.910285543	6.692788461	8.516782609	7.110852517	7.280984864	6.750608031	8.180266667	7.70060319	7.8468572	7.933933739	6.159314023	7.84877657	7.416659598	8.268962775	6.994527337	7.405248311	8.318891096	8.266477485	7.349583466	7.96008763	6.471992488	6.370982203	6.679860298	8.919085406	7.36795188	6.470212341	7.480536739	8.219940288	5.646144072	6.568576459	8.923237989	7.834490606	7.38829465	7.554526898	7.10140954	7.515418424	9.025849721	5.564831041	7.449233875	7.827212296	6.715788412	8.0585408
219850_s_at	4.152940665	3.857023648	2.819701062	5.860532849	3.498559908	3.458242118	7.671222675	3.332804201	3.289332621	2.376048255	3.410071887	5.904843172	4.191009924	3.918992077	6.282473256	6.028740978	7.022365599	3.879430259	3.846681662	3.448087292	3.419952682	2.592133108	4.639937494	2.978701415	3.766382449	4.732352557	4.797318757	5.935997167	4.822792418	2.580086074	3.407347837	5.475533474	3.331139856	6.51256955	3.490835561	3.09027167	3.750962528	7.230227629	7.103726697	3.454383173	3.602387443	4.547190971	5.022300549	4.491791711	6.680206539	3.717423202	4.050760231	5.31889989	6.567332162	7.813802794	7.561278009	6.454322981	3.462375838	2.914115267	4.688299374	6.171117607	3.82928571	3.932814461	4.048428836	3.907509216	9.216578621	3.627891032	4.024041781	4.129237855	8.431955775	5.839363415	7.94262323	7.808857848	7.159251684	6.515715292	6.413799367	5.782569871	4.800468336	7.638111618	7.262235837	4.054493386	4.883390318	3.992046561	3.4814696	6.686711357	7.020641931	4.607131719	6.474350882	9.142550057	6.417365285	8.477439506	3.491068004	6.255370487	5.629752033	9.670179983	3.559722764	7.957760763	9.436956604	7.703952217	7.937119704	3.897421391	10.84329035	6.246959809	3.907196494	6.989346609	3.37741453	7.344990791	4.271107226	3.542110551	8.597625429	6.174114061	4.515648976	7.621586109	8.675732514	6.442345141	6.691029146	8.485579609	3.453868288	4.857112489	7.327948412	5.247940299	7.019289452	9.124973717	8.84710145	7.940512869	3.785648014	5.255264537	9.823331833	3.515100317	5.549374441
219878_s_at	3.728175263	2.280020202	3.871256755	2.273684111	2.397176692	5.609006719	6.895411691	4.024174498	4.351723096	4.578553441	4.281645005	2.766136377	3.351466548	6.334952608	2.820748445	4.708535616	4.415414817	2.313121322	6.032505359	5.417586858	2.274365673	4.235300076	4.041621373	2.208171122	3.624883177	3.23181608	2.284779492	4.614154226	4.481334042	6.020113463	4.33972565	4.153400915	3.41472721	6.658101674	4.314900343	3.453502631	3.118714524	4.870279792	5.631556925	5.525425293	5.172214758	4.284886007	5.610193626	5.969156407	4.563904194	5.805117775	5.140790651	5.347513395	6.013677788	5.821017433	5.727734411	2.753619807	4.682482743	4.60431991	2.380915376	5.468863553	4.344930189	2.564967896	3.599654449	5.109481696	4.430297359	5.579628519	5.756914881	3.204830904	2.27312022	2.086079809	2.153661945	2.138369526	2.087468822	2.221365362	2.067766034	2.198103937	2.246737297	2.202288651	2.077652078	2.155811049	2.084447161	2.172494291	2.259660581	2.137565518	2.176303229	2.163004178	2.184053924	2.180943726	2.212785859	2.170721952	2.198754468	2.208662567	2.177061554	2.166131197	2.133544342	2.14699444	2.150733632	2.18505545	2.167648785	2.137532723	2.160857536	2.181052802	2.103781097	2.081114696	2.118000466	2.116823877	2.087684076	2.063300838	2.132877331	2.193247916	2.134144984	2.134696671	2.079145319	2.317551861	2.25111107	2.07470322	2.131287054	2.178393614	2.058906831	2.144157276	2.128261617	2.186205665	2.137256274	2.159375204	2.272859553	2.091893726	2.140000912	2.214768822	2.173922445
219976_at	7.995084064	7.381463181	7.596852374	8.133444671	7.684055895	7.322994352	8.212131585	8.657378218	8.033289298	6.605355522	7.950017981	6.577824388	8.609066588	7.099051846	7.916926632	7.770950153	6.779625919	6.722898648	7.298765505	5.844293269	6.429247224	7.520155728	6.61297414	5.207072678	7.83501435	8.158000668	6.751715754	7.310954655	8.285131192	7.123713533	7.596165501	6.89365035	7.339621602	7.52601205	7.203703227	8.644749822	8.111614486	5.946332502	7.552149677	6.628581391	7.376812579	8.402921982	7.862637166	7.884550088	8.305860733	6.788755801	7.689474043	8.739852184	7.460466463	7.624943838	7.696131997	6.095317358	7.543313195	7.251054108	7.06009031	7.929266523	7.389036572	7.277942351	7.176389574	8.056217392	6.805668673	6.370309007	6.693718764	6.316262065	6.244573784	5.461758929	6.25562174	6.659883539	5.901609518	6.205839532	5.831299305	6.373150021	6.165591511	6.1168553	6.616878507	5.7715222	6.16222468	6.009434132	6.065996757	5.276883656	5.748308464	6.273607639	6.1767	6.686310789	6.088346815	6.67986019	5.314499187	5.069184452	5.697133985	5.660548881	5.12031573	6.001586375	5.915139258	6.323052939	5.06567554	6.162199951	6.692289658	5.208420605	6.66823779	5.944199579	5.668211425	5.304144189	4.904145001	5.692861494	7.108307847	5.171056985	6.548859828	4.935691357	6.72031375	5.121130843	6.673915895	5.540961471	6.526431194	6.168663287	4.503870182	6.306388729	5.156755583	5.198964292	6.157348861	7.005789523	4.930639571	6.244791707	5.850792527	4.587622309	5.282647729
220072_at	6.868550155	8.327189036	7.722596203	7.660983999	9.211471533	6.711952483	7.784232455	8.166657301	9.091557931	6.928255448	8.324540418	5.651980158	8.226371396	8.34736697	7.579271263	8.59331786	6.92112719	6.822915396	7.792095047	6.483152404	8.111338346	8.650990776	7.946916749	6.605386395	6.869746045	7.932446353	5.530733585	7.525929041	8.749871697	8.634270034	7.283054563	7.953621063	7.158381813	9.498298764	8.831328536	6.351892113	6.505421671	8.494384027	8.428233764	7.392007714	6.415061616	8.781471057	8.314119614	8.887453037	7.840460283	7.620257034	8.570441823	8.206873363	8.877092886	9.276178302	8.672523155	7.902576361	7.829884669	8.886492719	6.957059834	9.968663916	8.540160121	6.922462547	9.170956417	8.164258556	9.824773865	5.803293078	7.008391816	6.319130197	3.795884529	5.435638118	5.538446844	4.423213211	5.117893931	5.757297372	5.389250074	6.074585486	5.762721561	4.318364486	5.606091146	5.380237498	5.35780364	4.51717723	5.6654541	5.459268445	5.599408365	5.747437016	5.211573786	5.14382311	5.755663083	3.456679246	5.369528202	3.70808982	5.146439273	5.42160971	5.234990491	5.633651009	5.673511588	5.67999551	5.10772719	5.513804133	5.550621364	4.774756388	4.206148405	4.992933526	5.454394102	5.698024766	5.410348819	3.599040782	5.026415871	5.34462406	4.554030349	5.099866284	6.307468	4.398282535	5.757297372	5.014607614	8.001830784	4.381762459	5.371239411	5.026463307	5.352159715	5.72593031	5.489446807	5.702280857	4.924401218	5.457386352	3.918918452	6.5953344	5.511803674
220934_s_at	8.962136053	8.863195732	8.140855563	8.941942099	9.639221607	8.690046228	8.514972403	8.498618417	9.018486856	8.855820591	8.444689192	8.606646466	8.974566401	8.492767099	8.993947093	7.843523719	8.673262842	7.914228001	8.75386302	8.04689847	7.81058559	8.534640089	7.753550398	7.903002289	8.240174204	8.884764952	8.417975687	8.528621463	8.062322185	8.251217953	7.950171651	8.340682954	8.327894667	8.99123501	8.548888173	8.30650993	8.41067219	9.593476464	8.766503042	8.137785517	8.425907139	8.347702244	8.32579474	8.76968325	8.257593568	8.822207418	8.68177353	9.19563378	8.506206592	8.952129568	8.884183567	8.637084242	7.847552849	9.327812098	8.759780897	8.557172205	8.396524574	9.773678849	8.140107864	8.881695531	8.63504407	8.487122934	8.174220537	8.95917219	6.642611497	7.083079098	6.987940955	6.938455237	6.531081042	6.979781546	7.009524248	7.827727819	7.19770699	6.891634724	6.8171126	8.50815672	7.729042846	6.448531455	6.999683947	6.929949688	7.002690313	7.777056579	6.886619892	7.336726554	7.856475762	7.336962513	7.078429005	7.4615222	7.589074069	6.623170233	7.942774234	6.076828595	6.659207252	6.382532572	7.457900658	7.476927851	6.602074259	7.366028121	7.301190009	5.982032232	5.334775495	6.972693372	7.108102493	6.556749073	8.244134799	6.010378382	6.837243663	6.403578324	7.347420127	6.506628665	6.973466498	8.088386242	6.91931732	6.118642044	6.769807852	7.142721477	6.83462421	7.027677924	6.925764733	6.649431575	6.985757427	7.696589989	7.325592596	6.709820816	7.489321416
220940_at	8.949395277	9.510661815	10.24606122	8.653115104	10.84888533	9.707799852	9.897431944	10.2100259	10.05535256	9.171610289	9.829443341	8.532275121	10.21312075	10.19575465	8.771410812	9.923723061	8.550424033	9.052286019	9.9874008	9.248579261	9.114720033	9.605641668	9.248210918	8.310287519	9.512930423	10.84884322	9.126256917	9.458569516	11.99489321	8.399775527	9.537351578	10.02720549	8.729690322	10.77343589	10.29438613	9.395375661	9.938857255	9.138081107	11.04851072	10.67691977	8.576398571	10.64963306	9.412579989	10.26795029	10.00607189	8.7594799	9.535556101	10.29960968	10.23723359	9.817825901	9.286252224	11.2080054	8.982336552	10.49347208	9.194385274	8.933100532	9.287857821	10.74740207	8.833023738	10.2676331	11.54379994	9.516600387	7.794687645	8.582392493	7.292481795	9.034712017	8.961909744	7.509033214	7.669806682	8.904629317	7.75122177	9.190741269	7.17138975	4.985566438	8.467305667	8.240764897	8.193819357	8.041458212	6.590697882	9.835375448	8.940576958	7.919376533	6.328948545	7.651527179	8.786033717	8.943576776	7.152001408	8.759702031	8.810340406	7.459106178	6.790964728	8.993407113	9.529186242	9.034885049	9.180020314	8.714788241	9.067700142	8.54095335	5.81905388	6.644173773	7.85684479	8.670594157	8.067473078	7.216482478	8.515940003	6.950851537	6.178628964	8.101182752	8.382033878	5.907435244	8.928321715	7.893898953	9.729663344	7.736233902	7.388923102	7.87703787	7.442773395	8.722027914	8.324062958	8.525958259	7.904915234	8.794994328	10.29523926	7.78330936	7.082017539
221423_s_at	3.142371146	3.51015602	3.339971891	3.457893317	3.261262773	5.197234481	5.818841844	3.469642544	2.666036749	6.064544089	4.223999295	5.883773804	3.040205924	3.672335793	3.278340753	5.661092549	6.041169688	5.753801882	4.12576287	4.842744741	4.732544329	6.066467086	6.390624832	6.233076026	3.731404635	3.06614253	3.39936903	5.282786059	2.81263923	5.357716424	5.721351711	5.545061169	5.673728719	3.255936121	3.174252454	5.429827184	3.771313698	5.603001643	4.351700877	3.490238268	4.702514501	4.997384683	5.65533565	5.947925078	5.657333794	5.571533889	6.482372853	2.832618473	3.498343407	3.436144145	5.744328335	3.251853131	4.871624494	3.66873798	4.117353192	3.409560088	5.306013043	3.79836817	5.673174223	3.666585566	3.46448105	4.990397058	5.759711692	4.932859135	8.078413731	6.158250193	5.862404665	6.952453595	6.859243634	5.692567292	6.002756182	6.181023528	6.832272103	7.505910987	6.791265862	3.433779198	7.709356697	6.344578568	8.23611653	6.418808212	6.617892886	6.240252601	8.617528898	4.421159138	6.947311247	7.853910836	5.382443497	6.52940868	6.991851272	6.278112745	7.482392614	7.465361765	7.052788365	5.68297439	6.200966471	5.659680335	5.036675148	5.886450056	7.652071239	7.109521571	8.265263022	7.349950638	7.461224638	7.498044168	6.513685782	7.29556478	7.583787225	6.570592463	5.870486837	6.040705724	5.721002452	5.631804169	7.38073758	7.813894077	7.339673762	5.026385094	6.736420587	6.247124669	5.652626489	5.660744071	6.074764146	5.398928565	5.647256686	5.688365297	5.677085161
221479_s_at	11.15800453	11.34996311	10.39330466	10.47773711	11.17819094	10.69441003	10.89651801	10.36127326	10.34613079	10.92814196	11.65431077	10.36524371	11.19454936	11.4050411	10.99857436	10.54892568	10.71965711	11.11187857	10.68942256	10.68884643	9.468797898	10.0204996	10.87639096	10.23535949	11.07015834	9.986391954	9.902250754	11.48205009	10.69891703	11.27918394	11.29171253	10.45428273	11.65175775	11.42764341	10.4625515	10.6609822	10.85959938	8.819246702	11.36098093	10.2072601	10.56133878	11.20514194	11.39842842	11.47941977	11.87226487	11.76433585	11.5100644	10.33969767	10.59893068	10.42931662	9.904611644	9.726864885	10.76881945	10.90346312	11.00390082	9.458102207	11.25411598	11.11621026	10.33031912	10.58001464	9.927360503	10.27974317	11.17987364	9.260039319	9.749526351	9.457921363	9.042123958	8.117096358	9.199826913	9.010373613	8.191857977	10.32646137	9.265934998	9.292013172	9.880718023	7.016457724	9.94685385	8.208861689	9.889856722	8.681122398	9.039638847	9.1713125	9.243978408	9.800142896	9.940324861	8.542386247	7.655204662	9.00402323	9.27194915	7.574543243	9.77383647	8.763663275	9.993171103	8.615244183	8.702611343	9.134319089	7.367891996	9.698640674	10.0736685	8.588944148	7.727367933	9.664206688	9.422083911	9.482419025	9.625473302	9.827534327	10.28260545	7.949842051	9.76536939	10.87080051	9.283227063	8.85625993	8.275699014	9.671928766	8.746735798	8.838418943	8.766864379	8.349603848	8.527581644	9.813115053	10.28034089	8.955901371	8.495215307	8.259984385	10.31614614
221496_s_at	7.222480037	8.111643402	7.966023465	7.962104627	7.849171949	6.816937948	8.949139296	7.714820304	7.133220769	7.016501766	8.618899146	8.190799001	7.27878669	8.420139575	8.536405754	5.828280534	6.175067503	7.674894458	8.076644765	6.859638219	7.886856063	6.995368324	6.762035293	7.481471081	7.844585211	9.170243271	6.80676671	8.191056089	7.763508937	8.122252378	8.828714818	7.461935123	7.080090894	8.120264636	8.036154403	6.520554828	8.354708689	8.568169155	7.394337493	6.892994604	6.391426175	7.970385547	7.511125346	6.792177642	8.071675892	7.595451245	7.880151408	7.199449195	8.650363502	8.747814507	8.403709146	7.537695663	8.306763998	8.139121601	8.374059161	7.781978283	7.410744217	7.878116755	8.324882041	8.3736765	6.822190124	6.839639515	7.529882362	7.35318651	5.941254755	5.971899432	5.733378955	5.782989178	6.860110526	6.874925005	5.641776204	6.692479629	5.289729283	4.639425226	5.348567257	6.85745303	6.971177445	5.882076321	5.627998935	6.151793454	6.835310526	6.326920382	6.131650784	5.478052039	7.702872371	5.142631589	5.170037668	5.186855021	6.07827842	6.098812861	6.74621008	5.710923482	5.933613952	6.29816583	5.733099337	4.453530562	3.952395898	6.035889714	4.86151287	5.835753213	3.403545181	4.266427892	4.408090167	4.553587141	5.809253651	5.294926785	5.578623598	5.629763972	5.61290153	7.256016782	5.016277477	5.942328619	5.861177082	6.105462294	4.735619669	3.724791067	4.086444568	4.596837644	4.557236574	4.005911998	5.900235536	4.670752509	5.394021801	6.799978594	4.625608879
221529_s_at	7.093380912	8.519865072	8.400199056	8.875942602	8.073015635	8.190814044	9.751914897	8.437163305	7.975440069	9.623803507	10.27303909	9.827162991	9.358617498	11.22824101	8.185843529	8.774576557	7.945801482	10.20677325	9.276297287	9.566755206	9.943561188	7.155838551	8.358507017	9.605535551	8.32583835	10.50419528	8.92400656	10.71189956	9.28145525	9.766150413	9.357280198	8.834173437	9.852366003	9.675986329	10.5637426	10.90817524	9.301009828	7.635390584	8.933561806	9.819173513	8.261733899	8.252358502	8.761257948	8.468974446	8.654601773	8.978209971	8.735211036	7.885994017	8.747320172	8.867833194	8.602489609	8.13157216	9.474136183	8.444913421	8.85873297	8.57808832	9.006631634	8.722917712	7.974689811	8.237535857	7.922633526	9.955139607	8.242621546	7.533175586	5.938033948	6.929876484	6.684572091	8.395797161	6.777582507	4.55851198	8.291452841	7.328058388	6.860448363	4.887212354	6.711424127	7.373161526	7.601218597	5.848606681	7.587294914	8.34729473	5.782535474	8.009407036	7.941149044	7.878553326	8.219668944	6.716202504	7.911734865	8.921471496	7.082574787	6.946727826	6.161121948	7.610747674	9.119812093	7.389858349	6.833923808	6.138036748	4.331217414	9.639665269	8.140590055	7.931954608	7.023840623	6.531541868	7.970317522	7.892275478	5.940492824	7.132009725	7.16343392	7.943845215	6.474750241	9.067847683	4.329916068	8.40108696	6.614532606	7.590609655	7.604852817	5.674557983	6.957295403	6.434867699	5.222947749	8.158005062	7.066137385	6.00041947	7.309667272	5.836551274	7.395291054
