Fragment.ID	GSM27015.26.M	GSM27016.26.M	GSM27018.29.M	GSM27021.37.M	GSM27023.40.M	GSM27024.42.M	GSM27025.45.M	GSM27027.52.M	GSM27028.53.M	GSM27031.66.M	GSM27032.70.M	GSM27034.73.M	GSM27035.77.M	GSM27036.80.M	GSM27038.85.M	GSM27040.90.M	GSM27042.91.M	GSM27043.95.M	GSM27017.27.F	GSM27019.30.F	GSM27020.36.F	GSM27022.38.F	GSM27026.48.F	GSM27029.56.F	GSM27030.61.F	GSM27033.71.F	GSM27037.81.F	GSM27039.87.F	GSM27041.90.F	GSM27044.106.F
36849_at	52.1385	58.8924	26.8828	34.6522	34.1565	28.1015	74.9921	34.1265	73.7576	22.6727	34.9277	64.7046	97.511	49.8701	46.1985	35.3019	55.0631	56.313	69.8622	49.6159	44.0769	33.6417	102.745	63.1409	46.7655	74.5928	114.026	35.737	42.3436	62.4259
36850_at	64.4349	55.7804	77.9463	65.9426	68.0213	73.1481	55.423	42.1224	64.387	36.2143	59.1714	51.8954	51.5796	54.1498	58.8313	61.7408	46.6532	42.4995	80.1097	80.2398	48.3145	56.2941	92.5948	77.0481	72.0296	49.8836	56.2016	77.4634	79.0321	51.5881
36851_g_at	391.503	467.882	294.89	220.56	212.979	330.536	354.387	292.783	388.001	253.854	221.25	222.884	431.294	160.262	613.802	335.885	179.381	104.796	235.504	300.753	268.182	278.853	393.744	361.18	276.996	345.117	564.491	348.895	225.589	151.846
36852_at	183.85	203.216	168.15	85.6587	106.632	163.797	124.342	133.577	166.329	136.854	95.8685	89.1207	142.121	62.4119	185.901	159.702	83.1654	23.863	89.0457	168.669	129.684	153.961	176.161	145.826	171.82	132.192	260.932	193.285	59.8276	36.7096
36853_at	142.245	108.32	186.132	105.992	80.1	91.1374	46.8739	54.2834	120.52	82.9161	42.6255	17.4029	67.158	36.7533	60.8175	69.606	63.0288	12.431	104.29	216.116	122.303	135.77	103.496	143.201	76.095	64.9317	111.294	77.7768	47.9758	25.5716
36854_s_at	148.855	112.624	173.856	105.178	58.0064	59.0141	37.6355	42.5912	134.792	69.8658	74.5813	23.7421	71.0025	67.9819	48.2995	58.6843	60.5868	42.8423	112.108	175.125	101.695	109.639	73.7048	114.151	80.7736	114.026	82.4459	44.9455	46.4939	26.6334
36855_r_at	91.0973	119.38	110.08	143.859	62.3138	73.1282	67.7734	103.901	78.6353	50.19	73.9389	89.5603	74.2596	63.6228	69.6457	85.2234	53.233	68.9527	66.0426	83.6036	100.037	125.346	64.4297	60.0251	64.9364	78.6877	76.2935	44.2154	102.74	77.2712
36856_at	297.119	303.431	343.392	430.336	316.589	261.376	228.151	486.518	289.292	551.598	296.774	516.427	261.613	479.953	240.28	264.884	438.756	677.678	552.009	320.222	383.992	299.678	245.394	278.324	263.321	256.026	378.591	326.817	410.587	438.124
36857_at	130.081	131.03	93.7715	88.0357	94.2481	144.339	94.2766	88.8877	126.758	84.4635	75.0563	70.2523	173.627	61.1511	100.653	94.3423	51.5697	40.1578	84.2057	99.0724	84.4632	100.47	118.297	138.821	139.919	104.118	145.923	95.1565	59.139	71.2422
36858_at	39.0029	76.3005	27.0339	30.7495	30.6369	34.059	37.5091	69.6897	63.2425	93.6552	38.6644	62.0933	75.4722	16.6222	88.9867	41.5964	23.3147	0.001	43.5134	36.2668	39.2161	42.5742	48.2955	50.8752	45.0057	46.1285	68.2626	68.6958	26.8111	37.756
36859_at	186.861	139.907	204.167	216.108	208.823	226.258	136.029	180.418	191.87	239.385	176.743	204.284	221.589	171.977	180.615	206.025	153.759	146.778	180.85	169.619	165.049	218.06	168	186.651	214.358	173.51	262.325	256.999	74.2854	164.162
36860_at	110.636	136.4	61.204	70.5777	70.4851	77.3785	123.926	92.5695	106.596	105.716	130.443	120.789	158.323	95.6619	178.669	110.6	72.6332	82.0544	64.4441	72.8942	93.5845	92.2438	109.299	103.241	63.5354	101.204	104.484	112.765	132.353	99.8292
36861_at	47.9118	36.9027	41.5108	32.0804	60.1215	50.2787	35.8025	49.5425	38.4345	45.4263	51.4056	60.3744	59.7007	44.3241	59.0683	42.9082	54.4294	72.3647	55.2534	57.9804	48.2035	50.5424	38.4396	39.0853	43.6938	54.9675	40.7115	52.5759	45.1301	39.7179
36862_at	651.656	1369.09	775.008	645.611	670.542	902.406	710.129	727.288	929.358	616.6	700.681	301.939	1193.16	439.545	1302.03	1139.95	432.079	97.1059	78.9359	592.347	925.275	893.816	776.874	378.531	705.16	1076.26	1189.13	779.398	658.754	787.994
36863_at	118.841	54.8604	127.555	143.623	42.0008	84.2318	87.5631	63.6926	73.9682	79.5681	127.139	103.792	100.075	124.485	70.6418	112.574	143.565	98.6107	147.175	113.531	71.5243	54.8275	80.3048	98.6426	48.1042	74.9723	102.529	84.2952	34.6142	73.2619
36864_at	489.537	554.697	234.747	276.106	253.405	299.413	499.772	223.737	390.145	346.661	457.623	287.455	426.922	237.586	867.139	524.805	186.651	171.265	132.576	170.404	313.802	331.753	688.264	406.403	245.408	449.358	488.608	425.193	489.832	335.075
36865_at	109.726	150.658	123.346	105.24	89.5193	96.3391	110.234	85.5342	107.943	85.1672	94.5188	53.3517	113.297	73.923	119.597	105.848	85.2598	36.1	52.3364	88.9961	129.719	104.805	103.574	103.574	77.2399	113.623	135.673	99.8578	111.601	55.5627
36866_at	294.916	160.534	251.469	289.02	239.299	315.195	462.815	165.684	345.622	147.753	201.508	172.195	171.904	279.338	337.109	246.259	284.459	196.934	246.288	239.188	217.957	237.459	726.995	200.267	192.354	294.886	166.444	191.46	347.764	245.387
36867_at	617.6	628.929	315.143	309.503	283.559	403.613	669.865	360.676	523.122	513.71	527.925	283.775	661.981	261.911	842.141	826.014	207.418	239.299	196.625	246.848	426.893	439.177	540.376	387.787	341.892	557.646	828.941	581.019	427.565	224.253
36868_at	78.9789	68.3601	59.5855	37.0117	21.3217	37.9751	33.9676	8.85162	34.7565	41.6592	36.2906	3.85631	57.2174	19.1245	25.624	38.5521	27.566	24.7124	27.8218	46.9615	46.0196	48.9663	29.7998	33.2287	32.1531	38.1275	60.1268	62.8005	29.4763	16.3856
36869_at	880.419	546.921	849.663	897.296	581.056	729.11	786.478	576.266	846.164	565.234	908.179	640.681	808.6	675.12	681.816	730.685	626.07	412.015	344.92	750.483	687.442	643.792	811.626	896.271	762.154	827.642	758.667	822.041	614.35	695.914
36870_at	141.991	215.395	82.7584	91.1617	102.825	123.251	210.443	131.606	99.882	117.176	189.329	112.649	200.385	66.3036	211.058	196.158	49.5793	32.9627	62.1202	86.9043	122.886	118.125	128.276	100.783	136.689	118.259	253.577	169.987	134.234	127.907
36871_at	82.1579	80.0929	107.338	113.037	111.611	116.226	97.124	77.8064	87.0715	64.4397	119.247	114.706	94.2776	88.1733	96.375	90.7592	105.246	161.976	143.287	65.3116	77.8761	67.6765	123.057	102.303	85.1157	76.8787	63.8559	88.589	179.063	158.704
36872_at	1643.03	2180.15	1854.4	1528.22	1402.88	1496.2	1695.45	1676.08	1151.49	1264.83	1093.97	1197.47	1842.79	1112.19	1728.2	1707.17	1228.13	1123.74	2370.34	1886.28	1190.38	1443.52	1703.28	1738.21	1664.11	1320.04	2142.98	1593.34	954.721	767.532
36873_at	59.1862	118.273	81.8666	43.5862	64.4602	59.9021	81.2485	59.4082	64.1784	41.8388	52.7327	44.2237	84.6634	55.9982	125.059	54.907	25.9299	37.6538	70.7669	50.5016	55.8365	66.4348	63.9259	53.3977	56.9917	59.4088	69.8678	66.7761	32.5632	24.9714
36874_at	64.1664	43.0734	52.924	54.0479	56.2781	56.9307	63.2583	42.2508	89.2019	53.4828	93.0824	39.316	91.426	64.9982	37.9764	71.8981	76.2127	34.8598	35.2074	66.5096	46.6469	60.4617	43.075	74.7359	63.7904	62.5776	76.5072	44.8546	27.4856	61.8369
36875_at	177.843	213.273	154.629	157.315	162.523	160.743	301.337	220.95	164.965	225.348	164.581	197.445	225.364	154.978	306.318	252.683	127.68	116.072	125.083	109.921	166.639	182.908	245.032	199.629	145.714	188.419	296.71	209.493	155.147	187.412
36876_at	126.36	102.225	84.511	109.898	107.704	87.5542	105.318	113.166	121.061	129.698	114.541	138.089	140.889	123.055	137.322	117.897	111.065	139.488	63.1026	78.485	129.435	90.7732	73.4771	125.577	89.5433	123.938	134.84	138.216	116.405	152.489
36877_at	20.8139	24.1068	11.9249	27.7666	29.4318	40.4676	27.5655	35.844	5.8993	20.036	36.8791	14.5225	32.5922	23.9916	14.0508	34.1028	24.9895	14.6457	28.1117	21.7099	12.6887	24.4384	28.7306	12.6592	25.0647	11.9049	31.6449	22.6713	33.9282	17.779
36878_f_at	233.061	98.7999	86.8273	90.0404	154.035	97.0428	114.652	118.613	140.784	164.165	164.092	175.214	111.329	116.471	229.347	114.71	124.716	156.081	82.0912	80.2459	241.377	75.2217	91.4261	216.324	83.5573	345.395	126.901	107.081	163.39	158.44
36879_at	142.524	151.365	120.077	82.3529	89.2602	105.933	81.362	104.612	109.726	182.167	148.535	102.745	111.293	117.986	81.0745	105.642	124.847	148.839	101.083	121.242	125.221	52.7155	103.181	114.391	113.528	149.397	158.648	112.981	71.1947	164.519
36880_at	177.871	197.098	161.358	175.076	153.878	174.793	148.499	131.274	128.16	189.829	137.249	121.543	167.908	138.677	104.895	145.688	126.07	132.617	112.485	152.545	160.91	185.4	117.949	147.721	212.357	150.755	210.154	190.087	141.368	136.081
36881_at	1296.7	1211.88	1124.41	1283.15	1362.91	1085.68	1160.04	1841.51	1199.04	1957.95	986.931	1780.5	893.464	1760.84	1487.24	1223.32	1686.06	1865.09	1631.99	1624.48	1383.03	1402.21	1214.62	1161.59	1258.5	1286.4	1258.08	1519.85	1280.89	1312.14
36882_at	105.574	108.637	133.241	124.421	134.685	99.9721	156.128	83.9893	150.009	48.6702	136.893	102.094	153.053	128.484	106.964	107.043	105.359	137.029	101.113	126.668	113.305	131.677	123.618	160.019	124.984	140.182	103.487	138.89	129.8	87.2535
36883_at	139.081	123.322	161.919	153.704	119.993	123.854	162.228	154.555	163.2	120.272	101.662	141.38	130.762	159.189	101.308	142.98	190.837	168.857	310.131	226.375	138.012	124.201	136.1	137.485	111.422	142.964	122.661	137.706	115.77	109.291
36884_at	34.122	32.4617	22.104	9.5147	41.9731	41.233	71.9784	40.4704	55.3325	25.9889	27.8718	26.9564	34.8879	46.8919	67.5095	35.108	37.5011	27.7715	35.535	31.9022	41.1923	29.9181	120.771	54.088	28.8947	106.76	46.9172	34.0446	47.7905	49.6053
36885_at	129.746	122.98	160.971	146.832	144.773	160.495	145.572	132.468	149.124	136.496	132.232	144.697	127.403	165.236	92.0431	113.588	177.656	164.532	227.55	197.604	154.52	127.111	105.813	168.319	154.124	119.367	124.682	121.359	93.2236	151.785
36886_f_at	82.5729	57.3393	90.9694	98.0978	97.7727	87.5394	87.5712	63.667	72.5232	62.1417	104.762	86.5642	85.2867	112.488	105.296	67.1761	103.444	117.576	90.1028	98.6292	85.876	87.4424	162.829	98.2365	68.9394	78.4705	65.462	97.9125	114.468	82.5582
36887_f_at	436.93	451.105	506.146	590.252	603.749	608.074	513.677	460.142	599.447	617.934	550.89	474.513	571.228	481.291	420.351	493.136	512.528	352.57	287.823	503.929	593.561	612.312	812.437	633.641	574.351	587.127	493.956	527.763	543.535	582.9
36888_at	132.105	115.252	125.153	126.292	119.528	117.07	170.821	75.7982	151.183	84.912	156.06	93.2693	140.889	154.741	111.001	161.695	172.393	132.503	81.0093	97.197	124.246	133.135	173.41	180.701	113.601	160.366	127.805	152.645	125.629	163.53
36889_at	56.606	257.104	25.2488	48.8753	23.1852	20.2698	53.2094	75.912	75.7118	105.656	128.517	74.6437	84.9932	43.6157	23.6758	26.1803	72.44	45.8451	4.85965	37.8197	192.825	25.1647	39.8962	150.086	35.0384	198.632	232.525	37.347	59.3525	115.25
36890_at	395.097	507.756	373.328	329.801	284.052	363.128	357.165	506.708	526.554	397.834	327.003	440.125	355.279	284.745	483.642	392.817	285.04	329.866	297.642	332.933	372.329	350.247	284.945	198.504	329.559	432.026	382.068	473.729	449.177	246.499
36891_at	748.523	769.218	706.678	623.574	701.088	796.69	663.691	555.676	626.634	581.118	702.981	506.721	572.345	531.484	658.596	654.166	531.028	447.089	418.986	626.091	802.429	676.216	604.332	656.818	722.705	664.408	754.735	688.668	715.151	548.91
36892_at	855.686	1168.49	617.858	896.407	709.914	480.908	1006.89	946.185	925.715	829.855	858.055	886.024	1076.29	665.06	927.726	950.719	441.183	483.706	297.499	292.403	757.879	935.75	652.308	701.5	535.632	1152.85	1015.12	947.188	1277.19	978.844
36893_at	20.6045	25.8352	33.1708	35.0592	6.62312	29.0387	22.0625	17.1655	38.9356	21.2903	4.18521	7.97085	24.6486	6.2263	38.0282	15.661	12.8162	21.9876	18.3706	9.07061	4.32867	15.2459	10.9292	19.6212	13.1716	31.6966	19.7657	2.9821	66.6405	20.7337
36894_at	1573.13	1467.25	1347.97	1491.11	1044.52	1327.84	1463.45	1866.85	1417.99	1554.73	1214.32	1405.9	1550.59	987.362	1739.65	1786.5	1060.4	683.735	1014.78	1196.3	1398.09	1539.36	1297.92	1310.81	1614.08	1446.54	2530.09	1564.81	722.267	812.219
36895_at	80.5635	83.2861	51.0002	38.9427	63.482	56.4658	81.3758	57.1086	60.9398	100.271	70.7643	51.0961	77.2319	38.171	87.4984	89.9953	40.3034	34.9135	50.363	39.5748	46.4199	46.0216	56.061	74.6502	66.2717	75.6117	133.389	82.2496	59.2709	64.1493
36896_s_at	379.341	429.854	403.827	442.849	382.819	322.906	583.156	421.542	440.358	300.225	330.377	396.142	642.685	413.456	484.678	358.534	301.689	289.988	438.727	377.303	413.112	311.54	537.269	415.783	353.896	505.685	485.215	388.727	383.826	420.792
36897_at	658.74	676.182	465.082	743.225	642.528	343.327	534.407	1150.69	755.809	1050.87	1005.23	1058.36	1157.81	1133.5	674.858	927.189	983.238	649.603	318.408	464.739	633.07	761.758	404.87	689.765	692.629	760.818	1109.56	825.254	539.38	1045.22
36898_r_at	45.8292	49.1124	48.164	39.6519	55.737	40.4517	68.5454	48.4271	73.4876	48.6502	49.5842	62.569	66.1712	58.329	104.415	61.3945	59.5563	66.9086	44.804	34.9227	38.1793	41.9011	49.2212	98.0892	40.0319	74.1681	59.3521	52.1364	75.9857	56.482
36899_at	1929.45	1884.61	1752.23	2053.69	1409.65	1573.13	2161.11	1773.01	1583.67	1451.3	1812.29	2085.21	2194.96	1169.93	1749.76	2243.47	937.434	782.412	1300.09	1148.95	1963.55	1964.1	2959.29	1380.58	1771.23	1625.29	1800.22	1664.77	1959.96	1127.67
36900_at	496.18	663.009	466.577	361.245	495.353	511.692	405.669	542.921	433.476	388.572	510.312	415.839	432.759	347.77	406.785	615.338	355.551	383.701	330.89	405.12	518.601	470.6	398.707	386.107	487.675	449.957	580.028	549.903	506.374	303.731
36901_at	25.9545	28.115	31.8277	41.7157	21.9671	21.3816	17.6893	16.9848	33.1237	15.0008	14.1601	8.26961	32.1792	20.4223	22.4224	19.4411	24.5738	8.20544	25.0133	26.6773	36.3598	18.2536	19.4906	25.3588	13.1748	19.3715	33.3208	23.3515	28.3153	21.9995
36902_at	428.84	394.145	422.478	489.277	497.569	466.471	490.657	291.06	623.753	495.652	571.594	379.429	503.805	379.016	530.868	466.954	441.83	227.711	294.906	365.266	370.127	294.206	398.909	535.202	361.07	454.485	458.674	441.99	518.964	434.002
36903_at	1174.34	1029.09	793.748	783.653	749.976	719.008	970.866	584.746	608.106	566.009	898.823	512.896	1024.34	491.968	721.928	1214.57	459.336	382.346	394.403	358.142	757.842	980.201	845.74	774.471	917.385	889.69	1119.24	1011.31	785.628	734.225
36904_at	435.146	359.783	331.243	445.814	590.604	720.65	818.697	434.407	790.801	342.361	432.196	376.964	417.101	367.278	767.731	552.904	339.689	327.221	293.119	314.077	456.401	530.41	493.778	449.191	366.546	745.197	280.797	350.909	1237.03	576.83
36905_at	350.827	348.711	191.822	285.595	181.944	283.608	531.472	302.703	389.31	345.223	356.717	356.19	450.17	135.248	632.378	402.6	102.449	131.842	64.4132	88.6848	323.416	332.403	415.113	262.417	263.961	382.156	475.347	381.353	356.423	364.404
36906_at	459.976	598.648	450.061	385.734	507.201	464.434	443.514	438.443	543.875	494.179	382.864	412.918	900.006	315.363	730.053	523.199	263.12	215.467	501.645	377.06	456.648	528.345	624.288	572.183	497.231	463.348	789.966	398.277	391.312	414.41
36907_at	1438.77	1216.91	1297.68	1259.56	1129.74	1225.56	1312.37	1013.16	1274.58	1181.25	1285.63	1005.41	1298.15	1222.54	1157.39	1217.34	1281.42	945.726	896.314	1351.16	1282.59	1253.99	1240.48	1191.85	1226.07	1218.21	1367.9	1249.09	1165.34	1078.99
36908_at	22.8684	35.8729	42.8996	55.6418	25.6258	38.9081	2.15618	66.7411	20.2775	39.7547	32.0936	65.1762	84.9882	3.93656	40.0195	19.5235	35.5828	25.6277	20.7183	39.6769	46.8613	45.5751	33.5609	108.765	49.27	69.4825	155.146	24.5898	36.5485	38.4934
36909_at	128.611	101.418	114.247	133.105	108.345	101.338	155.001	91.1212	174.959	110.116	138.101	95.9782	114.869	180.483	170.175	105.161	145.034	125.513	90.1232	150.771	137.808	117.106	206.98	143.461	112.47	156.333	96.3833	142.192	130.632	136.046
36910_at	1217.71	1219.63	1003.97	1070.12	922.44	1049.71	1473.91	1418.43	1301.39	1167.39	832.97	1268.01	1407.08	903.453	1550.66	1096.77	748.4	807.953	1042.37	970.056	1239.78	1040.47	894.592	1019.42	956.439	1222.67	1289.96	1287.89	1050.82	574.613
36911_at	9.72055	2.6191	15.8786	7.28703	0.001	21.002	16.3725	15.2686	14.8557	10.4336	13.4656	27.6494	18.8398	18.3406	18.6582	16.8619	19.5587	25.8463	19.1634	26.015	10.6438	0.001	28.418	30.4981	23.3774	10.6304	18.5813	10.1089	23.5055	21.8753
36912_at	442.612	320.859	319.404	267.153	419.781	479.062	543.284	0.001	556.35	0.001	449.124	26.5838	351.298	150.262	348.494	227.691	21.2395	272.155	658.032	193.021	230.501	229.113	1167.93	377.708	364.796	611.126	234.43	338.688	631.601	303.791
36913_at	154.2	221.369	116.396	100.6	145.24	129.567	183.248	156.308	114.528	199.593	123.285	154.199	270.018	143.239	187.147	181.883	139.146	187.918	235.173	151.647	149.09	134.622	124.841	154.973	170.151	113.404	239.437	178.115	75.8587	84.9769
36914_at	23.2677	34.978	30.7023	32.7292	18.9379	24.3452	4.18961	18.5389	13.2045	8.58491	39.2186	15.7647	32.7734	18.9257	7.25505	42.3549	21.2588	27.8894	27.2623	24.1437	15.6149	40.6641	8.55828	23.2544	36.9347	15.7313	45.4099	14.8845	26.2206	20.7269
36915_at	229.102	173.645	192.8	223.528	161.25	165.228	158.558	184.531	195.03	238.967	204.375	192.551	187.714	151.988	173.574	183.206	204.315	179.108	177.639	176.658	114.383	174.564	194.936	282.272	162.842	151.738	209.862	176.889	214.591	323.139
36916_at	668.561	553.302	677.411	787.971	679.078	667.588	772.428	646.096	874.245	685.344	639.669	821.036	615.903	735.513	814.891	694.699	787.489	726.712	744.848	694.247	594.915	646.502	1038.17	697.803	665.466	766.931	573.962	636.418	714.112	770.482
36917_at	60.6731	64.7122	61.6384	50.7155	63.6137	80.6552	91.7418	63.0701	83.092	56.1432	46.2733	58.9077	91.4796	59.3868	104.75	79.582	82.2984	125.335	90.46	64.022	60.2039	57.9715	123.476	105.739	86.6503	90.6889	182.318	73.2702	75.8196	71.0252
36918_at	192.697	212.552	188.38	176.943	66.6308	149.603	142.276	285.874	205.255	163.296	158.595	237.438	278.312	76.9678	273.726	156.371	79.8556	84.7828	67.6941	107.133	201.004	187.504	146.333	137.309	154.074	220.921	184.32	112.483	168.472	137.184
36919_r_at	484.161	326.715	507.526	470.892	441.72	410.941	397.874	315.815	380.759	396.542	432.155	455.132	517.783	624.91	314.164	444.232	701.5	358.681	434.622	619.614	463.861	421.641	523.485	459.331	407.625	356.583	378.274	426.897	351.321	486.338
36920_at	49.4812	59.9669	59.4128	43.5949	41.4873	48.89	49.8604	51.5834	52.2882	66.1116	54.6306	52.0765	73.0592	54.0874	52.1391	44.784	59.5715	30.526	28.4049	42.4399	58.051	37.9845	56.3757	78.3764	51.8955	52.1935	71.7098	57.3873	69.4545	54.5852
36921_at	1084.7	1331.91	904.465	835.738	798.756	1009.75	1414.1	1169.49	1065.13	1110.88	957.487	1152.85	1262.61	793.596	1464.35	1311.79	790.464	611.492	859.631	826.525	753.429	937.188	1414.46	985.778	955.136	1195.74	1440.54	1164.09	1220.13	778.539
36922_at	37.2676	36.764	46.3443	41.9221	45.5985	60.5235	34.0093	28.4777	44.9956	37.0427	35.0245	36.3473	36.599	49.5703	46.0349	34.1073	43.6885	37.901	48.0356	41.2425	32.6093	43.6805	46.518	49.667	37.6513	41.838	34.4911	33.9637	36.21	26.7108
36923_at	698.892	552.334	758.31	762.909	1436.92	857.522	1122.51	771.71	1333.78	859.231	782.254	750.068	588.597	849.216	1174.58	703.789	733.276	1545.55	1437.54	847.685	834.783	1042.59	582.786	836.148	1032.48	1362.8	426.149	961.708	1019.32	1082.63
36924_r_at	536	796.691	544.858	528.196	633.463	659.217	662.214	465.597	632.917	573.403	475.574	387.665	706.878	286.478	826.465	685.916	345.425	229.159	913.041	734.94	462.664	705.154	519.988	864.634	939.11	664.076	889.001	560.736	218.666	296.461
36925_at	530.06	539.653	131.687	310.302	105.792	220.981	658.02	323.702	505.111	757.659	553.549	450.473	728.101	280.186	1364.52	893.296	367.961	286.416	45.7006	138.47	473.339	168.256	218.621	356.973	142.53	657.157	731.485	630.422	495.719	280.446
36926_at	665.499	786.449	465.683	485.746	453.386	477.841	818.148	674.169	600.394	625.445	497.75	607.617	732.131	372.303	863.04	598.294	370.925	299.415	479.756	434.747	477.716	543.424	863.023	516.464	523.269	582.86	773.408	683.485	496.584	332.554
36927_at	858.201	81.3085	200.071	187.317	185.181	180.913	209.37	143.781	224.86	181.767	212.248	182.064	172.261	199.07	147.393	295.186	200.619	171.93	203.494	213.294	181.838	193.675	223.672	179.557	178.272	219.294	155.774	218.492	126.513	328.905
36928_at	904.77	907.683	524.748	665.587	568.564	697.878	1176.24	1025.19	937.621	1172.34	946.689	1022.2	1149.24	756.131	1556.18	1105.54	563.19	610.391	435.573	449.87	876.759	727.398	876.675	685.865	577.604	882.553	1104.59	905.656	1035.24	915.87
36929_at	183.583	155.513	161.933	175.825	194.552	181.563	205.656	156.514	322.172	201.422	163.526	145.882	153.485	272.476	152.297	141.489	203.615	279.398	198.846	298.034	249.014	231.803	194.142	157.706	213.704	244.639	152.483	229.993	167.487	139.564
36930_at	87.313	93.8113	81.2645	85.3471	112.032	98.3411	137.816	121.782	116.958	119.726	121.526	139.656	145.933	96.2006	130.614	130.063	83.395	122.131	115.909	92.1488	90.4388	92.5722	106.162	100.314	117.393	115.521	194.368	115.063	40.8195	102.53
