row.names	control.diet.19300	control.diet.19301	control.diet.19302	control.diet.19303	control.diet.19304	control.diet.19305	ketogenic.diet.19306	ketogenic.diet.19307	ketogenic.diet.19308	ketogenic.diet.19309	ketogenic.diet.19310
1371424_at	117.961	116.595	134.347	116.919	115.301	122.56	109.792	128.147	110.139	118.675	117.879
1388330_at	194.63	224.917	264.935	260.758	237.421	233.682	231.445	218.423	214.649	213.037	226.236
1371425_at	354.282	417.967	400.041	365.4	332.254	377.235	294.879	270.553	434.905	249.268	246.749
1371426_at	89.3857	102.549	71.0488	88.6931	82.9251	63.8854	40.2223	52.9386	101.89	38.9801	34.6715
1371427_at	1038.35	988.305	1005.53	1109.21	1103.75	1218.83	1200.47	1193.6	1238.21	1149.42	1047.13
1371428_at	504.11	440.322	421.99	448.054	428.65	466.003	534.381	550.146	440.615	564.689	521.763
1388331_at	526.94	767.64	644.931	615.152	900.533	639.784	700.856	792.588	752.557	790.219	605.118
1388332_at	1203.9	1167.97	1145.39	1232.42	1245.21	1349.93	1386	1479.41	1352.93	1431.45	1256.23
1371429_at	261.272	219.601	244.722	248.531	231.07	273.741	217.775	218.415	291.025	224.784	224.072
1371430_at	183.946	209.089	178.003	153.232	202.081	187.13	156.982	137.22	155.103	157.547	191.733
1388333_at	298.92	258.9	281.503	292.194	322.903	265.724	185.054	285.763	257.153	253.561	282.203
1398327_at	357.742	316.194	371.927	303.259	305.493	313.968	403.819	404.244	423.806	376.47	442.343
1371431_at	231.683	247.317	251.825	245.997	253.299	231.403	215.553	171.476	200.788	169.263	238.471
1388334_at	378.084	399.345	321.888	331.09	367.118	380.636	467.511	504.518	371.261	495.267	475.141
1371432_at	59.3034	64.1415	70.8562	64.7235	46.0352	76.9797	52.9143	66.7467	51.1207	58.8093	41.7607
1371433_at	230.496	264.461	270.968	283.905	279.908	293.376	231.245	195.783	294.421	180.518	206.579
1388335_at	144.031	193.961	162.636	192.301	205.751	129.845	136.022	136.731	141.013	104.661	132.944
1371434_at	320.035	329.575	358.875	354.724	392.434	351.617	381.361	408.346	339.632	359.231	355.496
1371435_at	633.267	628.101	639.486	677.335	629.972	721.436	744.457	793.588	807.468	781.048	676.68
1388336_at	247.143	257.867	257.754	296.119	215.759	271.066	334.898	282.335	289.679	306.415	302.8
1371436_at	40.0657	16.3421	33.3169	50.5564	57.9553	34.3771	87.5733	82.0774	67.3648	86.9802	57.7102
1371437_at	162.214	179.828	189.9	169.668	191.445	195.638	175.904	173.632	175.095	152.98	150.183
1388337_at	469.117	523.261	485.711	466.605	491.133	451.144	440.668	542.716	592.781	488.801	516.014
1371438_at	273.702	295.262	290.823	292.938	250.466	278.594	278.433	205.7	286.84	209.285	283.774
1371439_at	105.579	75.2289	93.3473	99.0386	114.95	61.8813	58.6365	51.0593	74.9913	65.8062	75.3354
1388338_at	267.524	249.796	273.535	230.496	240.481	249.033	246.483	253.95	291.684	276.075	257.768
1371440_at	214.67	188.554	214.178	214.967	182.696	177.919	251.935	240.45	246.326	210.48	217.369
1371441_at	460.796	454.205	528.467	503.892	470.815	471.579	505.525	466.198	484.925	570.38	487.59
1388339_at	383.844	391.767	488.137	432.566	356.953	433.117	462.613	538.256	441.423	508.478	488.85
1371442_at	176.848	175.281	191.824	98.4413	169.405	158.64	178.039	142.33	74.6057	157.057	166.55
1371443_at	82.7006	66.878	73.8389	69.9502	71.7627	75.4128	65.7075	81.2215	81.0561	86.3307	94.7622
1388340_at	62.4376	62.6102	69.6707	62.6546	66.1125	60.3765	47.1974	61.3544	38.7228	38.4204	62.8513
1371444_at	114.177	124.733	122.543	169.263	133.025	97.9913	145.397	83.1657	144.382	87.9164	119.269
1371445_at	268.046	253.193	272.661	258.829	296.325	215.837	265.647	240.049	256.693	256.68	263.712
1371446_at	174.887	155.898	177.547	155.32	148.249	163.889	171.833	132.829	124.785	188.297	97.1176
1371447_at	41.0016	53.9863	43.9691	33.6884	59.7326	44.917	29.6636	31.9375	40.417	31.1807	45.9925
1388341_at	507.855	521.105	440.661	485.871	469.833	504.362	400.29	467.676	502.632	399.921	402.573
1388342_at	81.5389	88.6647	80.1051	80.4476	74.9889	97.4773	65.4861	78.0205	72.9714	76.0826	78.2347
1371448_at	237.019	226.667	247.943	217.289	270.964	245.353	238.173	227.785	237.907	237.911	243.333
1388343_at	311.087	290.678	259.455	248.277	280.037	305.686	326.61	333.321	299.901	350.834	296.854
1371449_at	488.684	544.552	464.539	485.771	437.888	513.4	458.992	500.871	593.073	475.542	525.695
1388344_at	135.942	148.485	160.679	156.932	146.407	94.7188	122.201	137.536	83.8662	170.543	129.377
1371450_at	38.6575	35.1829	23.6445	16.8714	47.5893	71.4991	88.7706	51.4837	50.3875	36.2998	49.7119
1371451_at	108.89	99.2391	102.166	98.0019	91.1178	82.4668	69.4945	70.2059	90.8065	91.3556	84.8813
1388345_at	155.201	144.442	151.422	154.066	137.668	128.476	143.846	147.623	144.172	138.733	161.849
1371452_at	201.629	173.748	223.818	231.859	219.965	173.42	158.635	209.865	260.737	211.125	226.556
1371453_at	146.194	169.734	200.846	209.284	176.525	228.57	149.666	189.965	258.84	203.623	168.309
1388346_at	238.636	244.989	222.668	291.881	265.98	289.419	194.479	168.383	252.746	222.574	198.587
1371454_at	199.981	206.271	208.271	212.818	210.294	223.767	168.59	233.061	204.205	184.135	190.206
1371455_at	286.863	308.907	309.617	377.396	349.906	295.48	276.79	296.147	247.886	274.637	299.04
1388347_at	585.924	550.7	561.76	669.796	611.442	540.692	642.363	624.403	553.695	657.086	664.043
1371456_at	192.888	238.83	233.682	189.282	164.617	168.799	223.06	195.956	190.715	175.836	189.59
1371457_at	75.4352	83.0689	78.7504	76.2675	70.9019	53.7657	62.6316	42.0634	59.105	45.6399	65.1692
1371458_at	54.1818	42.1965	65.0707	51.7367	40.7441	46.2679	38.7459	26.6073	48.7361	27.2729	33.5882
1371459_at	60.2578	57.4488	47.5067	70.4227	61.2574	52.6797	38.8198	40.3909	50.814	49.9751	31.0185
1371460_at	211.984	317.092	274.136	284.11	359.599	328.373	220.624	275.433	287.225	249.286	223.719
1388348_at	403.879	394.441	401.496	433.713	393.586	409.962	436.289	439.707	396.546	379.786	443.83
1388349_at	50.2507	54.0501	41.1895	31.1433	42.6074	49.3009	29.7575	20.3804	20.6358	39.7963	30.8085
1371461_at	334.079	348.333	362.824	336.783	256.684	250.235	334.638	309.497	329.13	316.656	333.113
1371462_at	148.723	195.886	194.837	175.747	221.645	185.705	152.589	157.64	152.649	162.362	200.732
1388350_at	148.314	168.921	198.333	196.21	156.681	171.519	179.147	172.144	178.578	192.286	194.828
1371463_at	80.9574	88.6064	86.6917	96.5979	94.9118	91.524	111.762	104.202	95.9136	111.583	105.178
1371464_at	396.118	395.308	389.986	399.096	422.125	360.512	438.372	432.999	316.402	455.822	464.172
1388351_at	927.557	804.055	820.727	772.573	793.673	1021.48	918.762	909.898	877.38	861.732	794.731
1371465_at	475.78	442.978	425.403	486.793	451.886	528.592	558.343	610.246	525.209	604.716	540.486
1371466_at	361.746	332.76	353.391	367.582	346.435	309.621	323.833	424.473	307.412	370.207	417.49
1388352_at	281.81	251.271	282.718	242.236	248.646	249.776	271.956	273.405	237.485	272.335	259.98
1371467_at	321.768	323.642	288.136	333.852	312.751	317.972	247.366	283.165	324.693	267.196	282.341
1398328_at	149.675	152.314	160.179	165.729	181.618	159.302	163.418	170.494	159.389	161.05	157.389
1388353_at	208.295	198.377	175.8	189.524	166.153	182.69	198.119	243.88	160.643	200.22	211.479
1371468_at	316.466	295.409	299.973	300.12	294.271	316.872	245.726	218.747	299.938	243.087	274.175
1371469_at	167.824	236.663	214.06	205.808	214.982	202.373	274.526	275.78	220.025	290.208	256.072
1388354_at	277.907	276.641	227.053	265.569	232.47	310.89	260.586	232.271	270.567	261.48	311.079
1371470_at	209.587	208.454	232.003	236.248	212.492	185.933	172.666	191.881	161.382	204.006	194.338
1371471_at	152.54	152.322	145.335	157.528	133.433	135.028	193.861	162.326	141.061	154.546	156.975
1388355_at	127.806	146.913	149.743	164.577	180.285	132.307	150.293	167.087	142.631	179.653	156.526
1371472_at	84.6874	73.861	97.8459	110.27	116.946	76.7843	81.1818	68.2956	72.3722	96.9676	72.6697
1371473_at	566.679	621.248	595.513	524.338	548.459	685.333	506.654	562.383	613.104	612.777	447.691
1388356_at	245.288	317.291	394.491	329.396	252.384	274.735	271.72	356.715	259.251	260.439	291.582
1371474_at	1405.57	1315	1355.86	1375.63	1406.24	1297.67	1407.15	1403.37	1398.32	1452.64	1307.37
1371475_at	141.217	122.33	144.69	125.578	204.031	91.0817	247.592	251.284	185.453	154.021	239.26
1388357_at	806.203	839.407	815.123	872.518	695.574	1006.58	1168.17	866.786	1047.74	950.534	776.958
1371476_at	347.873	359.582	358.726	413.636	371.107	354.98	340.232	361.656	382.096	405.703	404.656
1371477_at	299.623	293.24	279.679	287.631	273.336	377.338	416.821	359.06	343.137	415.157	383.35
1388358_at	6.2622	46.9477	5.67026	61.441	6.14086	7.12791	157.121	207.612	21.8833	183.124	172.805
1371478_at	407.764	363.011	371.066	384.594	396.035	405.575	388.455	373.41	348.516	388.832	337.901
1371479_at	111.549	91.4716	150.464	136.323	122.642	120.04	104.84	185.623	162.287	209.856	158.119
1388359_at	418.924	398.066	314.674	419.933	388.418	419.919	435.235	470.991	515.208	495.768	430.89
1371480_at	148.29	143.079	138.347	151.445	143.896	148.806	118.133	106.802	139.478	91.6442	136.322
1371481_at	468.748	513.123	532.787	498.878	467.764	602.655	689.365	696.36	589.59	647.94	668.158
1388360_at	486.68	490.35	363.622	392.57	394.249	468.076	467.65	515.823	507.514	469.401	522.614
1371482_at	425.241	446.105	441.881	461.15	448.346	575.74	502.796	538.365	548.147	587.33	484.726
1371483_at	203.328	208.443	204.103	207.002	197.376	196.977	185.426	171.453	161.714	187.047	217.185
1388361_at	429.068	350.055	323.211	396.234	357.26	412.885	428.518	524.911	439.127	505.26	473.644
1371484_at	106.281	87.1102	86.3963	114.711	113.365	107.17	107.742	106.578	90.9302	96.0908	117.664
1371485_at	153.415	156.312	143.367	160.823	176.587	190.667	174.425	137.104	146.433	148.18	174.003
1388362_at	565.425	501.491	676.184	702.637	777.801	601.606	743.909	754.181	564.599	700.956	659.769
1371486_at	323.588	301.103	333.659	344.698	303.292	312.99	281.018	290.126	295.762	271.022	320.341
1371487_at	444.031	411.044	423.626	447.961	438.21	384.072	411.728	513.369	371.676	446.931	427.3
1371488_at	277.791	255.145	283.286	325.11	318.026	293.148	238.114	258.247	281.477	267.812	267.663
1371489_at	235.478	233.568	301.859	294.956	281.829	221.385	258.301	264.715	212.839	195.954	259.85
1388363_at	75.2508	74.4989	63.364	69.2374	59.8634	74.9588	110.134	78.009	87.5084	92.1884	48.5258
1371490_at	483.757	540.237	560.005	532.222	485.982	513.07	600.201	570.795	593.165	571.172	516.548
1388364_at	453.321	445.919	409.807	438.361	381.122	365.764	413.609	437.656	424.909	428.324	407.738
1371491_at	132.734	135.13	121.201	112.372	114.682	124.99	146.876	147.18	147.046	129.628	138.991
1371492_at	65.5202	56.9462	57.7884	49.9831	73.1233	47.5587	61.2661	46.0338	54.4002	37.7844	30.7156
1388365_at	998.289	1074.29	1049.18	1017.74	917.498	1212.3	1145.67	1281.71	1236.77	1242.4	1133.27
1371493_at	632.303	527.279	553.93	542.263	572.801	559.352	564.666	591.636	636.43	565.454	544.159
1371494_at	414.78	604.766	699.086	694.954	753.08	832.926	591.233	630.046	734.321	654.167	620.033
1388366_at	403.89	395.388	381.696	387.026	395.385	393.141	406.397	395.983	404.56	414.587	462.512
1371495_at	542.502	515.288	485.516	460.413	471.218	480.249	487.408	495.17	458.271	496.045	524.199
1388367_at	337.385	364.002	362.207	357.819	351.967	380.424	401.41	424.054	364.046	389.254	383.281
1371496_at	129.355	170.341	159.441	164.044	158.488	133.273	120.992	91.1056	136.907	80.4516	105.948
1371497_at	80.9554	100.092	95.1437	84.3881	56.5809	56.8385	73.5772	95.4837	91.8136	59.0718	70.9293
1388368_at	136.921	130.418	115.965	145.996	118.937	138.704	156.077	176.177	141.453	188.378	159.562
1371498_at	204.001	187.909	167.167	194.268	191.96	194.127	223.16	214.647	176.334	215.605	200.983
1388369_at	449.578	389.421	349.058	381.286	402.005	374.076	383.078	370.655	428.76	407.199	394.647
1371499_at	266.856	256.345	293.234	288.219	228.61	234.446	325.607	299.831	262.066	302.678	300.343
1371500_at	139.776	136.12	162.036	146.888	131.013	167.069	113.518	109.435	146.887	125.821	135.886
1388370_at	693.845	738.954	749.277	769.946	723.024	654.048	702.695	716.352	595.27	687.247	713.011
1371501_at	0.898927	1.40333	0.895792	0.891362	0.939033	1.03607	0.850785	1.0619	1.1277	0.7213	0.995898
1371502_at	264.889	269.107	267.214	268.017	257.28	259.737	286.089	306.629	284.79	240.391	280.185
1388371_at	289.441	367.743	436.429	371.292	353.857	346.637	269.574	308.708	452.03	311.357	281.189
1371503_at	175.039	162.325	171.716	171.569	174.166	198.01	194.505	181.686	167.005	162.905	163.347
1398329_at	86.9854	134.842	100.473	110.676	73.2158	100.281	114.431	73.5687	85.8107	55.9743	75.6294
1371504_at	1712.82	1459.44	1276.51	1542.68	1419.82	1712.58	1181.28	852.613	1819.87	1581.44	1551.59
1371505_at	644.294	652.199	598.499	643.166	558.696	610.828	649.277	686.605	647.103	645.396	666.363
1388372_at	1000.96	851.606	888.359	990.098	968.501	1000.31	1119.66	1174.6	929.118	1050.23	945.761
1371506_at	673.602	788.921	734.78	730.368	731.329	886.255	879.63	886.282	877.261	773.273	825.904
1388373_at	328.424	308.014	290.191	344.748	323.413	331.344	313.361	280.196	331.313	332.714	321.36
1371507_at	2425.82	2288.61	2172.69	2227.14	2227.7	2727.66	2640.71	2728.17	2879.24	2653.97	2560.03
1371508_at	236.174	223.14	226.37	214.189	226.318	240.025	240.604	305.641	262.64	299.421	270.13
1388374_at	186.404	170.616	169.157	162.876	166.743	178.276	210.636	230.073	202.432	180.654	198.172
1371509_at	180.241	166.886	189.19	164.689	174.644	189.116	130.327	151.219	180.564	164.509	150.802
1371510_at	607.819	493.865	493.365	675.606	639.07	645.1	308.923	353.478	798.175	286.871	382.422
1388375_at	1339.9	1308.21	1422.09	1391.99	1424.8	1765.72	1657.6	1622.85	1731.31	1854.82	1476.4
1371511_at	1361.43	1076.8	911.759	1084.88	969.311	1053.44	1021.48	1197.31	1161.18	1168.05	1182.91
1371512_at	276.144	194.832	219.621	246.209	222.78	286.035	287.616	349.177	245.372	311.699	266.047
1388376_at	398.562	341.142	365.759	342.799	344.361	348.695	369.978	336.653	400.997	446.802	411.663
1371513_at	144.698	164.485	169.441	158.375	170.451	174.113	209.294	201.631	214.059	207.197	195.622
1371514_at	404.829	449.612	438.545	484.13	425.749	477.265	297.816	302.682	445.312	275.447	311.214
1388377_at	651.897	630.172	740.539	670.989	623.877	659.223	620.311	568.053	818.962	617.323	577.359
1371515_at	334.513	398.233	341.595	367.916	363.708	311.338	267.14	289.302	353.552	252.42	336.161
1371516_at	245.262	327.827	308.532	276.104	249.004	279.423	320.442	295.299	279.203	309.154	270.648
1388378_at	414.193	362.459	413.799	423.596	372.436	393.908	406.917	426.641	368.572	451.299	434.74
1371517_at	106.726	129.926	115.062	116.739	132.508	120.398	110.775	120.972	114.688	99.8023	119.202
1388379_at	398.901	462.011	478.713	522.331	534.771	495.174	591.864	612.285	512.062	645.001	517.533
1371518_at	62.8943	56.8236	66.5245	94.3931	93.3817	62.2531	79.5979	43.8928	58.1781	57.6176	58.8177
1388380_at	306.243	259.714	206.618	238.401	216.968	249.901	321.004	293.484	323.284	289.191	317.948
1371519_at	38.1953	52.8764	46.5841	53.8904	37.9314	45.2157	39.0689	46.0546	51.2604	53.3873	51.1462
1371520_at	147.745	161.113	183.269	134.532	129.018	125.123	130.842	138.796	110.487	135.521	143.854
1388381_at	347.625	490.747	478.033	389.563	472.923	430.312	399.257	477.966	408.154	448.355	421.036
1371521_at	168.278	195.534	235.972	224.368	201.669	145.243	144.631	163.887	226.667	156.173	150.56
1371522_at	170.828	154.409	129.55	134.515	150.443	184.371	107.984	126.006	136.478	103.594	152.545
1388382_at	168.846	155.126	160.816	189.714	165.59	158.58	274.393	261.895	185.516	250.938	237.148
1371523_at	134.463	122.191	141.823	119.172	128.629	133.295	106.348	69.6287	97.2798	91.3601	115.41
1371524_at	184.448	190.841	206.637	271.414	210.202	201.625	173.526	203.762	190.507	197.713	159.944
1388383_at	223.174	190.88	226.244	199.957	204.336	230.446	254.999	286.361	257.02	386.076	328.486
1371525_at	89.5264	97.0187	87.2756	87.9593	102.16	77.9829	82.4358	48.5985	74.6601	68.8544	71.5457
1371526_at	475.07	447.41	409.939	440.675	460.535	501.355	529.935	532.948	539.518	583.412	520.387
1388384_at	131.967	166.034	206.967	166.021	179.403	167.237	124.379	145.965	196.358	113.905	132.143
1371527_at	62.6569	44.9581	48.5197	40.314	58.9362	36.5139	41.6012	37.7048	33.8234	29.5328	31.6358
1371528_at	448.684	490.179	408.84	802.287	785.793	805.024	360.938	503.088	580.912	440.14	397.605
1388385_at	8.25724	10.1405	9.94187	5.67251	10.643	8.88995	7.14584	6.32933	10.1888	18.0986	6.53899
1371529_at	10.5796	6.04725	6.84579	21.1806	6.52329	9.93887	9.8099	17.166	8.18572	25.6975	4.52879
1388386_at	230.607	261.409	225.938	246.833	220.996	182.01	205.254	219.271	190.636	239.477	227.291
1371530_at	49.6753	38.9927	37.5115	43.1709	42.2398	52.3548	34.7692	34.7824	34.4675	33.6845	37.2638
1371531_at	546.571	548.643	557.482	578.738	535.613	489.092	463.616	510.238	476.265	480.799	466.71
1371532_at	23.7879	31.9807	24.2427	19.1752	28.7407	13.6945	31.5498	27.1518	5.86257	22.7379	27.381
1388387_at	220.938	201.773	200.694	190.94	183.08	186.49	199.17	221.419	206.716	213.405	183.451
1371533_at	416.45	419.585	432.242	420.978	430.147	418.017	456.51	422.331	391.056	400.243	415.966
1371534_at	995.571	881.668	759.247	872.464	837.661	1031.09	879.524	1019.35	951.398	923.296	895.27
1388388_at	222.51	190.268	208.633	202.902	187.643	204.527	287.4	316.732	230.311	207.24	234.661
1371535_at	18.6792	17.0228	16.1653	18.7382	20.5555	16.2724	86.4386	54.1708	22.0718	83.7171	73.0743
1388389_at	327.205	341.338	361.27	380.326	372.731	335.721	289.012	231.516	306.554	291.689	251.621
1371536_at	134.729	163.854	132.714	151.878	144.913	137.855	110.605	129.817	124.876	118.833	121.784
1371537_at	151.485	162.706	146.879	171.9	146.667	189.583	164.133	184.11	189.138	202.937	186.31
1388390_at	567.692	569.885	560.415	593.756	538.674	578.024	729.615	781.243	686.222	752.326	674.224
1398330_at	1288.29	1342.7	1413.63	1333.93	1334.63	1566.43	1329.52	1404.78	1439.82	1343.99	1346.49
1371538_at	929.026	729.054	810.833	807.272	893.61	977.594	949.731	1103.91	1258.77	1017.79	908.289
1388391_at	1315.92	1336.25	1325.76	1441.48	1302.93	1526.89	1363.8	1603.2	1405.11	1485.86	1403.39
1371539_at	160.635	155.699	121.733	150.752	145.638	137.994	151.3	159.951	150.096	147.268	135.499
1388392_at	83.6179	56.5144	68.2021	69.7202	78.0116	81.7774	69.144	67.8037	52.7251	59.6138	64.2855
1371540_at	306.461	359.673	392.409	402.589	419.745	404.029	331.025	378.577	393.255	308.54	314.942
1371541_at	154.436	194.061	140.181	163.583	159.205	155.036	172.262	143.325	140.865	125.552	163.31
1388393_at	73.4557	86.8363	88.5884	85.5346	62.436	64.3721	71.8584	51.6133	87.7004	63.8828	55.8745
1371542_at	759.422	747.07	788.217	774.922	669.793	819.616	703.251	917.489	836.899	862.865	760.776
1371543_at	371.122	409.73	384.32	347.85	359.656	389.84	465.247	416.574	355.654	452.776	422.712
1388394_at	469.534	450.334	494.683	410.108	415.743	445.918	559.065	625.651	478.154	519.147	452.279
1371544_at	370.371	341.558	296.509	366.463	345.993	358.925	421.146	489.254	362.099	471.645	415.553
1371545_at	33.256	46.6646	36.3221	42.3479	39.1992	29.81	31.8291	20.5652	24.4491	17.1428	19.2362
1388395_at	7.48416	9.08468	4.89325	23.1615	12.8434	8.7249	4.49483	19.854	7.40684	11.855	5.29485
1371546_at	181.723	190.627	170.512	184.036	192.641	204.715	212.225	205.109	205.535	206.296	201.056
1371547_at	561.945	502.463	498.896	548.632	493.459	588.962	672.438	681.294	596.85	630.935	602.223
1388396_at	247.77	218.971	323.177	250.924	259.618	221.806	256.109	215.219	277.086	258.487	236.96
1371548_at	245.132	288.312	259.729	222.585	247.409	254.861	314.039	299.193	245.909	310.185	232.461
1371549_at	319.22	352.075	339.591	320.748	270.478	326.721	433.448	332.821	363.045	386.916	374.222
1388397_at	68.8371	61.133	49.8555	74.667	86.6457	74.8281	94.1586	98.5458	66.5419	101.339	83.2561
1371550_at	224.247	280.756	293.068	246.739	235.797	232.857	184.907	219.849	219.984	204.248	230.735
1388398_at	20.631	19.5817	24.94	30.4153	20.5075	4.66441	20.8398	18.482	1.89401	4.6031	14.9793
1371551_at	159.466	148.718	145.859	146.176	134.565	158.799	136.73	102.984	154.113	105.467	110.515
1371552_at	169.053	164.091	171.742	178.176	198.373	161.801	168.497	182.38	166.064	168.149	182.396
1388399_at	231.497	222.817	224.535	236.022	210.532	227.325	218.912	226.051	246.319	195.335	180.809
1371553_at	168.359	170.382	200.956	181.597	198.758	184.789	159.52	178.381	190.033	192.652	184.35
1371554_at	9.10509	17.0398	20.2435	34.6154	17.3945	13.2562	21.8439	35.0607	14.9286	14.7758	20.2047
